t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
3204,508,488,397,492,515,488,397,492,512,498,400,541,119,521
3214,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3224,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3234,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3244,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3254,509,489,397,491,514,489,397,491,512,499,400,542,119,521
3264,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3274,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3284,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3294,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3304,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3314,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3324,508,488,397,492,515,488,397,492,512,498,400,541,119,521
3334,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3344,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3354,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3364,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3374,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3384,508,488,397,492,515,488,397,492,512,498,400,541,119,521
3394,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3404,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3414,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3424,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3434,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3444,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3454,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3464,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3474,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3484,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3494,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3504,508,488,397,492,515,488,397,492,512,498,400,541,119,521
3514,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3524,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3534,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3544,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3554,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3564,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3574,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3584,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3594,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3604,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3614,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3624,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3634,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3644,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3654,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3664,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3674,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3684,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3694,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3704,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3714,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3724,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3734,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3744,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3754,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3764,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3774,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3784,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3794,509,488,397,491,514,488,397,491,512,498,400,542,119,521
3804,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3814,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3824,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3834,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3844,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3854,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3864,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3874,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3884,509,488,397,491,514,488,397,491,512,498,400,542,119,521
3894,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3904,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3914,509,488,397,491,514,488,397,491,512,498,400,542,119,521
3924,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3934,508,488,397,491,515,488,397,491,512,498,400,542,119,521
