t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
9934,494,476,396,482,529,476,396,482,509,494,409,511,1,507
18253,494,476,396,482,529,476,396,482,509,494,409,511,1,507
18254,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18255,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18264,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18274,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18284,494,465,622,482,529,465,622,482,509,483,642,511,1,507
18294,494,465,622,482,529,465,622,482,509,483,642,511,1,507
18304,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18314,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18324,494,466,623,483,529,466,623,483,509,484,643,510,1,507
18334,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18344,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18354,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18364,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18374,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18384,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18394,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18404,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18414,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18424,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18434,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18444,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18454,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18464,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18474,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18484,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18494,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18504,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18514,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18524,494,466,622,482,529,466,622,482,509,484,642,511,1,507
18534,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18544,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18554,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18564,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18574,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18584,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18594,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18604,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18614,494,465,622,482,529,465,622,482,509,483,642,511,1,507
18624,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18634,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18644,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18654,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18664,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18674,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18684,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18694,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18704,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18714,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18724,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18734,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18744,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18754,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18764,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18774,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18784,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18794,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18804,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18814,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18824,494,465,622,482,529,465,622,482,509,483,642,511,1,507
18834,494,465,622,483,529,465,622,483,509,483,642,510,1,507
18844,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18854,494,465,622,482,529,465,622,482,509,483,642,511,1,507
18864,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18874,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18884,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18894,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18904,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18914,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18924,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18934,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18944,494,465,623,482,529,465,623,482,509,483,643,511,1,507
18954,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18964,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18974,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18984,494,465,623,483,529,465,623,483,509,483,643,510,1,507
18994,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19004,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19014,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19024,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19034,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19044,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19054,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19064,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19074,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19084,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19094,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19104,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19114,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19124,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19134,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19144,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19154,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19164,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19174,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19184,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19194,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19204,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19214,494,466,622,482,529,466,622,482,509,484,642,511,1,507
19224,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19234,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19244,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19254,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19264,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19274,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19284,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19294,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19304,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19314,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19324,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19334,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19344,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19354,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19364,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19374,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19384,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19394,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19404,494,466,622,483,529,466,622,483,509,484,642,510,1,507
19414,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19424,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19434,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19444,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19454,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19464,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19474,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19484,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19494,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19504,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19514,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19524,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19534,494,465,623,482,529,465,623,482,509,483,643,511,1,507
19544,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19554,494,466,622,483,529,466,622,483,509,484,642,510,1,507
19564,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19574,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19584,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19594,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19604,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19614,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19624,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19634,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19644,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19654,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19664,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19674,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19684,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19694,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19704,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19714,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19724,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19734,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19744,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19754,494,466,623,483,529,466,623,483,509,484,643,510,1,507
19764,494,466,623,483,529,466,623,483,509,484,643,510,1,507
19774,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19784,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19794,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19804,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19814,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19824,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19835,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19845,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19855,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19864,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19874,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19884,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19894,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19904,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19914,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19924,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19934,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19944,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19954,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19964,494,465,622,483,529,465,622,483,509,483,642,510,1,507
19974,494,465,622,482,529,465,622,482,509,483,642,511,1,507
19984,494,465,623,483,529,465,623,483,509,483,643,510,1,507
19994,494,465,622,482,529,465,622,482,509,483,642,511,1,507
20004,494,465,623,482,529,465,623,482,509,483,643,511,1,507
20014,494,465,622,483,529,465,622,483,509,483,642,510,1,507
20025,494,465,622,482,529,465,622,482,509,483,642,511,1,507
20035,494,465,623,482,529,465,623,482,509,483,643,511,1,507
20045,494,465,623,482,529,465,623,482,509,483,643,511,1,507
20054,494,465,623,482,529,465,623,482,509,483,643,511,1,507
20064,494,465,623,483,529,465,623,483,509,483,643,510,1,507
20074,494,465,623,483,529,465,623,483,509,483,643,510,1,507
20084,494,465,622,483,529,465,622,483,509,483,642,510,1,507
20094,494,465,623,483,529,465,623,483,509,483,643,510,1,507
20104,494,465,623,483,529,465,623,483,509,483,643,510,1,507
20114,494,465,622,482,529,465,622,482,509,483,642,511,1,507
20124,494,465,622,482,529,465,622,482,509,483,642,511,1,507
20134,494,465,623,483,529,465,623,483,509,483,643,510,1,507
20144,494,465,623,483,529,465,623,483,509,483,643,510,1,507
20154,494,465,623,483,529,465,623,483,509,483,643,510,1,507
20164,494,465,623,483,529,465,623,483,509,483,643,510,1,507
