t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
3786,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3796,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3806,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3816,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3826,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3836,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3846,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3856,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3866,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3876,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3886,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3896,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3906,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3916,510,501,379,499,513,501,379,499,514,497,399,512,0,499
3926,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3936,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3946,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3956,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3966,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3976,511,502,379,499,512,502,379,499,516,498,399,512,0,499
3986,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3996,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4006,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4016,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4026,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4036,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4046,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4056,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4066,510,501,379,499,513,501,379,499,514,497,399,512,0,499
4076,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4086,510,502,378,499,513,502,378,499,514,498,399,512,0,499
4096,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4106,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4116,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4126,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4136,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4146,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4156,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4166,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4176,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4186,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4196,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4206,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4216,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4226,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4236,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4246,510,501,379,499,513,501,379,499,514,497,399,512,0,499
4256,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4266,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4276,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4286,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4296,510,502,378,499,513,502,378,499,514,498,399,512,0,499
4306,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4316,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4326,510,502,378,499,513,502,378,499,514,498,399,512,0,499
4336,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4346,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4356,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4366,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4376,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4386,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4396,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4406,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4416,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4426,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4436,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4446,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4456,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4466,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4476,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4486,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4496,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4506,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4516,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4526,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4536,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4546,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4556,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4566,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4576,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4586,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4596,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4606,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4616,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4626,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4636,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4646,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4656,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4666,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4676,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4686,510,502,378,498,513,502,378,498,514,498,399,513,0,499
4696,510,502,379,499,513,502,379,499,514,498,399,512,0,499
4706,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4716,510,502,379,498,513,502,379,498,514,498,399,513,0,499
4726,510,502,379,499,513,502,379,499,514,498,399,512,0,499
10218,510,502,379,498,513,502,379,498,514,498,399,513,0,499
10219,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10226,510,492,601,498,513,492,601,498,514,488,622,513,0,499
10236,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10246,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10256,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10266,510,492,601,498,513,492,601,498,514,488,622,513,0,499
10276,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10286,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10296,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10306,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10316,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10326,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10336,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10346,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10356,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10366,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10376,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10386,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10396,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10406,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10416,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10426,511,493,601,499,512,493,601,499,516,489,622,512,0,499
